https://www.jstor.org/stable/45238033,THE ECONOMETRIC SOCIETY 2018 ANNUAL REPORT OF THE PRESIDENT,"Vol. 87, No. 6, November 2019",Vol. 87,No. 6,November,2019,,Tim Besley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172310,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE SECRETARY,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172311,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE TREASURER,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909613,"The Random Character of Stock Market Prices
     by Paul H. Cootner","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

Richard N. Rosett",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909614,"Zur Geometrie von Verkehrsnetzen. Die Beziehung zwischen räumlicher Netzgestaltung und Wirtschaftlichkeit
     by Christian Werner","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

Ronald E. Miller",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909615,"The Brookings Quarterly Econometric Model of the United States
     by James S. Duesenberry, Gary Fromm, Lawrence R. Klein, Edwin Kuh","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

E. Mosbaek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909616,"Adaptive Processes in Economic Systems
     by Roy E. Murphy","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

Karl Borch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909617,"The Supply Responses of African Farmers--Theory and Measurement in Malawi
     by Edwin Dean","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

A. Qayum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909618,"The Wage-Price-Productivity Nexus
     by R. G. Bodkin","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

Paul Davidson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909619,"The Statistical Analysis of Series of Events
     by D. R. Cox, P. A. W. Lewis","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

Emanuel Parzen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909620,"Consumer Demand in the United States, 1929-1970. Analyses and Projections
     by H. S. Houthakker, Lester D. Taylor","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

H. Gollnick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909621,"On the Theory and Measurement of Technological Change
     by Murray Brown","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

C. G. F. Simkin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909622,"Proceedings of the Symposium on Congestion Theory
     by Walter L. Smith, William E. Wilkinson","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

J. Gani",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909623,"Probability and Profit
     by William Fellner","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

Brent P. Stigum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909624,"Measurement of Consumer Price Changes by Income Classes
     by Ryotaro Iochi","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

Ichiro Jimbo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909625,"Maxima and Minima: Theory and Economic Applications
     by Ragnar Frisch","Vol. 36, No. 1, Jan., 1968",Vol. 36,No. 1,Jan.,1968,,"Review by: 

R. G. D. Allen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905657,"A First Course in Stochastic Processes
     by Samuel Karlin","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

P. A. P. Moran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905658,"A History of Marginal Utility Theory
     by Emil Kauder","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

F. Munnich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905659,"Essays on Econometrics and Planning
     by C. R. Rao, D. B. Lahiri, K. R. Nair, P. Pant, S. G. Shrikhande","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

V. Mukerji",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905660,"Finite Mathematics with Applications in the Social and Management Sciences
     by Louis O. Kattsoff, Albert J. Simone","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

G. L. Thompson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905661,"Growth and Structure in the Economy of Modern Italy
     by George H. Hildebrand","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

Bruno Contini",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905662,"Queues and Inventories. A Study of Their Basic Stochastic Processes
     by N. U. Prabhu","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

F. Ferschl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905663,Modelli Econometrici Per La Programmazione,"Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

G. Olive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905664,"Contributions to Statistics
     by C. R. Rao, D. B. Lahiri, K. R. Nair, P. Pant, S. G. Shrikhande","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

Arthur S. Goldberger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905665,"Über optimales wirtschaftliches Wachstum. Ein Beitrag zur makroökonomischen Theorie des Investitionsoptimums
     by H. J. Vosgerau","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

A. Heertje",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905666,"The Use of Mathematics in Economics
     by V. S. Nemchinov, A. Nove","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

R. G. D. Allen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905667,"Capital Formation in the United Kingdom, 1920-1938
     by C. H. Feinstein","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

Barbara Mercer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905668,"An Introduction to Probability Theory and Its Applications
     by William Feller","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

David A. Freedman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905669,"Structure of Transportation Networks. Relationships between Network Geometry and Regional Characteristics
     by K. J. Kansky","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

M. J. Beckmann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905670,"Die Anwendung der Linearen Programmierung in Industriebetrieben
     by Peter Vokuhl","Vol. 35, No. 3/4, Jul. - Oct., 1967",Vol. 35,No. 3/4,Jul. - Oct.,1967,,"Review by: 

Rudolf Henn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909118,"Stochastic Processes: Basic Theory and its Applications
     by N. U. Prabhu","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

D. V. Lindley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909119,"Die Grundlagen der Theorie der Preisdifferenzierung
     by Ulrich W. Ellinghaus","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

K. W. Rothschild",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909120,"Praxiology: An Introduction to the Science of Efficient Action
     by Tadeusz Kotarbinski","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

Peter C. Fishburn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909121,"Theory of the Firm: Resource Allocation in a Market Economy
     by Kalman J. Cohen, Richard M. Cyert","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

Bernard J. Marks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909122,"Generalized Markovian Decision Processes
     by G. de Leve","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

Bennett Fox",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909123,"A Study of Production, Trade and Allocation of Resources
     by Lars Werin","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

Jan Serck-Hanssen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909124,"Quadratic Programming
     by John C. G. Boot","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

Wilfred C",ler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909125,"Allgemeine Markttheorie
     by Ernst Heuss","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

Alfred E. Ott",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909126,"The Logic of Decision
     by Richard C. Jeffrey","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

Joseph D. Sneed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909127,"Economics of Private Truck Transportation
     by Walter Y. Oi, Arthur P. Hurter, Jr","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

A. A. Walters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909128,"Flows in Networks
     by L. R. Ford, Jr., D. R. Fulkerson","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

Martin J. Beckmann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909129,"Economic Choice of Human and Physical Factors in Production
     by Gerard K. Boon","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

W. Z. Hirsch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909130,"Decision and Value Theory
     by Peter C. Fishburn","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

I. J. Good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909131,"Les Problèmes d'Ordonnancement
     by B. Roy","Vol. 35, No. 2, Apr., 1967",Vol. 35,No. 2,Apr.,1967,,"Review by: 

J. C. G. Boot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909392,"Mathematical Studies in Management Science
     by Arthur F. Veinott, Jr.","Vol. 35, No. 1, Jan., 1967",Vol. 35,No. 1,Jan.,1967,,"Review by: 

Jürgen Wild",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909393,"Correspondence of Léon Walras and Related Papers
     by William Jaffé","Vol. 35, No. 1, Jan., 1967",Vol. 35,No. 1,Jan.,1967,,"Review by: 

Robert E. Kuenne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909394,"Theory of Production
     by Ragnar Frisch","Vol. 35, No. 1, Jan., 1967",Vol. 35,No. 1,Jan.,1967,,"Review by: 

J. C. G. Boot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909395,"A Microanalytic Model of Automobile Purchase
     by David S. Huang","Vol. 35, No. 1, Jan., 1967",Vol. 35,No. 1,Jan.,1967,,"Review by: 

Gregory C. Chow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909396,"Ergodic Theory and Information
     by Patrick Billingsley","Vol. 35, No. 1, Jan., 1967",Vol. 35,No. 1,Jan.,1967,,"Review by: 

Tom Pitcher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909397,"Modern Capital Theory
     by Donald Dewey","Vol. 35, No. 1, Jan., 1967",Vol. 35,No. 1,Jan.,1967,,"Review by: 

L. M. Lachmann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909398,"The Discrete Maximum Principle
     by Liang-tseng Fan, Chiu-sen Wang","Vol. 35, No. 1, Jan., 1967",Vol. 35,No. 1,Jan.,1967,,"Review by: 

Robert J. Buehler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909399,"Price and Demand Analysis: Some Examples from Agriculture
     by Frederick V. Waugh","Vol. 35, No. 1, Jan., 1967",Vol. 35,No. 1,Jan.,1967,,"Review by: 

Alan Powell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910109,"A Macroeconomic Theory of Workable Competition
     by C. E. Ferguson","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

Arthur Lerner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910110,"Stagnation or Growth: America Must Choose
     by Conrad Gislason","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

Lorne T. Sonley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910111,"Structural Basis of India's Foreign Trade
     by Ranganath Bharadwaj","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

G. V. L. Narasimham",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910112,"Elements of Mathematical Economics
     by A. Kooros","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

Ralph E. Beals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910113,"Equilibrio Generale ed Equilibrio Macroeconomico
     by Augusto Graziani","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

Yves Aureille",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910114,"Development of a Population of Industrial Firms
     by Froystein Wedervang","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

Irwin Bernhardt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910115,"Bibliography of Statistical Literature 1940-1949
     by Maurice G. Kendall, Alison G. Doig","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

I. Richard Savage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910116,On Political Economy and Econometrics: Essays in Honour of Oskar Lange,"Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

M. Bronfenbrenner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910117,"Theories of Business Behavior
     by Joseph W. McGuire","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

William R. Dill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910118,"Capital Formation in West Germany
     by Karl W. Roskamp","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

Richard C. Porter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910119,"Theory of the Firm: Resource Allocation in a Market Economy
     by Kalman J. Cohen, Richard M. Cyert","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

Kenneth E. Boulding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910120,"The Measurement of Cumulative Advertising Effects
     by Kristian S. Palda","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

James M. Ferguson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910121,"Contributions to Statistics
     by C. R. Rao, D. B. Lahiri, K. R. Nair, P. Pant, S. S. Shrikhande","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

N. L. Johnson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910122,"Patterns of Market Behavior
     by Michael J. Brennan","Vol. 34, No. 4, Oct., 1966",Vol. 34,No. 4,Oct.,1966,,"Review by: 

John U. Farley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909950,"Wholes and Parts: A General Theory of System Behavior
     by Oskar Lange, Eugenius Lepa","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Kenneth E. Boulding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909951,"Mathematical Theory of Reliability
     by Richard E. Barlow, Frank Proschan","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

A. P. Basu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909952,"Manufacturing Production Functions in the United States, 1957
     by George H. Hildebrand, Ta-Chung Liu","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Ira Horowitz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909953,"La Programmation Dynamique
     by A. Kaufmann, R. Cruon","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Stuart E. Dreyfus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909954,"Investment Decisions, Economic Forecasting, and Public Policy
     by John R. Meyer, Robert R. Glauber","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Robert M. Coen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909955,"Balance of Payments Equilibrium: A Theoretical and Empirical Study
     by H. G. Georgiadis","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

C. G. F. Simkin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909956,"Linear Programming--An Introductory Analysis
     by N. Paul Loomba","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

G. Hadley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909957,"Schätzprobleme in der Ökonometrie: Identifikation und punktuelle Parameter und Prognoseschätzung bei interdependenten Systemen
     by Dietrich Leudeke","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Ludwig Auer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909958,"Macroeconomics and Programming
     by Kenneth K. Kurihara","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Michael Bruno",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909959,"Actes de la 3ième conférence internationale de recherche operationelle, Oslo, 1963
     by G. Kreweras, G. Morlat","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

F. Ferschl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909960,"An Econometric Model of the Greek Economy
     by Daniel B. Suits","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Jeffrey B. Nugent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909961,"Conferencias de Econometria y Metodos Estadisticos
     by Angel Alcaide Inchausti","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Adalberto Predetti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909962,"Die Grundsätze der pluralistischen Wirtschaft
     by Josef Solterer","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Walter Froehlich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909963,"Accounting and Analytical Methods
     by Richard Mattessich","Vol. 34, No. 2, Apr., 1966",Vol. 34,No. 2,Apr.,1966,,"Review by: 

Ernest H. Weinwurm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909871,"Experiments with Input-Output Models
     by A. Ghosh","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

Hiroshi Niida",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909872,Quelques Aspects Fondamentaux de l'Economie Moderne,"Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

Henri Guitton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909873,"Capital Formation and Economic Development
     by P. N. Rosenstein-Rodan","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

J. K. Sengupta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909874,"Statistical Assessment of the Life Characteristic
     by W. R. Buckland","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

Benjamin Epstein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909875,"Aggregation in Economic Analysis
     by H. A. John Green","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

I. F. Pearce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909876,"The Elements of Stochastic Processes with Applications to the Natural Sciences
     by N. T. J. Bailey","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

A. T. Bharucha-Reid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909877,"Applied Combinatorial Mathematics
     by Edwin F. Beckenbach","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

Solomon W. Golomb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909878,"Nonlinear and Dynamic Programming
     by George F. Hadley","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

Wilfred C",ler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909879,"Das Problem der Kondratieff-Zyklen
     by U. Weinstock","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

Léon H. Dupriez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909880,"Théorie des choix et fonctions de demande
     by André Nataf","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

H. A. John Green",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909881,"Selected Papers of Richard von Mises
     by Ph. Frank, S. Goldstein, M. Kac, W. Prager, G. Szegö, G. Birkhoff","Vol. 34, No. 1, Jan., 1966",Vol. 34,No. 1,Jan.,1966,,"Review by: 

E. J. Gumbel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910365,"Causual Inferences In Nonexperimental Research
     by Hubert M. Blalock, Jr.","Vol. 33, No. 4, Oct., 1965",Vol. 33,No. 4,Oct.,1965,,"Review by: 

Herman O. A. Wold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910366,"Macro-Economic Models: Nature, Purpose and Limitations
     by Malcolm R. Fisher","Vol. 33, No. 4, Oct., 1965",Vol. 33,No. 4,Oct.,1965,,"Review by: 

E. Smolensky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910367,"The Economics of Discretionary Behavior: Managerial Objectives in a Theory of the Firm
     by Oliver E. Williamson","Vol. 33, No. 4, Oct., 1965",Vol. 33,No. 4,Oct.,1965,,"Review by: 

Armen A. Alchian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910368,"Management and Mathematics: The Practical Techniques Available
     by A. Fletcher, G. Clarke","Vol. 33, No. 4, Oct., 1965",Vol. 33,No. 4,Oct.,1965,,"Review by: 

H. C. Joksch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910369,"Post-War Economic Growth
     by Simon Kuznets","Vol. 33, No. 4, Oct., 1965",Vol. 33,No. 4,Oct.,1965,,"Review by: 

Colin Clark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910370,"Theory and Application of the Z-Transform Method
     by E. I. Jury","Vol. 33, No. 4, Oct., 1965",Vol. 33,No. 4,Oct.,1965,,"Review by: 

Richard Bellman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910371,"Priority Patterns and the Demand for Household Durable Goods
     by F. Graham Pyatt","Vol. 33, No. 4, Oct., 1965",Vol. 33,No. 4,Oct.,1965,,"Review by: 

M. L. Burstein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910372,"On the Accuracy of Economic Observations
     by Oskar Morgenstern","Vol. 33, No. 4, Oct., 1965",Vol. 33,No. 4,Oct.,1965,,"Review by: 

Lester G. Telser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
