Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Full Author,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,scraped
https://www.jstor.org/stable/2117997,Cartel Quotas Under Majority Rule,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"We examine the choice of quotas by legal volume-restricting organizations: cartels, commodity agreements, agricultural marketing boards, and prorationing boards. Unlike their illegal counterparts, legal cartels have published regulations and broader enforcement capabilities. However, differences in costs and size among cartel members still make quota selection contentious. Conflicts over quotas are typically resolved by voting. Side-payments to influence votes are prohibited. We examine the predicted effects of this real-world voting institution on prices and welfare. We also deduce the economic consequences of exogenous political changes such as alterations in the voting weights or in the identity of the voters.",Jonathan Cave and Stephen W. Salant,Jonathan Cave,Stephen W. Salant,,,,,,,1
https://www.jstor.org/stable/2117998,Capital Mobility in Neoclassical Models of Growth,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"The neoclassical growth model accords with empirical evidence on convergence if capital is viewed broadly to include human investments, so that diminishing returns to capital set in slowly, and if differences in government policies or other variables create substantial differences in steady-state positions. However, open-economy versions of the theory predict higher rates of convergence than those observed empirically. We show that the open-economy model conforms with the evidence if an economy can borrow to finance only a portion of its capital, for example, if human capital must be financed by domestic savings.","Robert J. Barro, N. Gregory Mankiw and Xavier Sala-I-Martin",Robert J. Barro,N. Gregory Mankiw,Xavier Sala-I-Martin,,,,,,1
https://www.jstor.org/stable/2117999,Early Development,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"Long-term economic development involves four fundamental processes: the exploitation of increasing returns to specialization, the transition from household to market production, knowledge and human-capital accumulation, and industrialization. This paper integrates these processes into a coherent framework for thinking about economic history. Pre-industrial development is driven by increasing returns to specialization made possible by a growing population. Increasing specialization eventually activates a learning technology and initiates industrial growth, which carries the economy to a fully market-based balanced-growth path. Among other things, we attribute a role to population and market size that is consistent with the evidence.",Marvin Goodfriend and John McDermott,Marvin Goodfriend,John McDermott,,,,,,,1
https://www.jstor.org/stable/2118000,The Transition from Barter to Fiat Money,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"How did it become possible to exchange apparently valueless pieces of paper for goods? This paper provides an equilibrium account of the transition between barter and fiat-money regimes. The explanation relies on the intervention of a self-interested government which must be able to promise credibly to limit the issue of money. To achieve credibility, the government must offset the benefits of seigniorage by internalizing some of the macroeconomic externalities generated by the issue of fiat money. The government's patience and the extent of its involvement in the economy are key determinants of whether the transition can be accomplished.",Joseph A. Ritter,Joseph A. Ritter,,,,,,,,1
https://www.jstor.org/stable/2118001,Optimal Contracts for Central Bankers,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"This paper adopts a principal--agent framework to determine how a central banker's incentives should be structured to induce the socially optimal policy. In contrast to previous findings using ad hoc targeting rules, the inflation bias of discretionary policy is eliminated and an optimal response to shocks is achieved by the optimal incentive contract, even in the presence of private central-bank information. In the one-period model that has formed the basis for much of the literature on discretionary monetary policy, it is shown that the optimal contract ties the rewards of the central banker to realized inflation.",Carl E. Walsh,Carl E. Walsh,,,,,,,,1
https://www.jstor.org/stable/2118002,Tastes and Technology in a Two-Country Model of the Business Cycle: Explaining International Comovements,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"Trade on international financial markets allows people to insure country-specific risk and smooth consumption intertemporally. Equilibrium models of business cycles with trade on global financial markets typically yield international consumption correlations near 1 and excessive volatility of investment. We incorporate nontraded goods in the model and find that the implications for aggregate consumption, investment, and the trade balance are consistent with business-cycle properties of industrialized countries. However, the model driven by technology shocks alone yields counterfactual implications for comovements between consumption and prices at the sectoral level. Taste shocks produce price--quantity relationships more consistent with the data.",Alan C. Stockman and Linda L. Tesar,Alan C. Stockman,Linda L. Tesar,,,,,,,1
https://www.jstor.org/stable/2118003,Union Contracts and the Life-Cycle/Permanent-Income Hypothesis,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"This paper isolates households in the PSID whose heads can be matched to particular long-term union contracts with high confidence. I use published information on these contracts to construct a household-specific measure of expected wage growth. I find that predictable wage movements are significantly correlated with consumption changes, contrary to neoclassical consumption theory. I find that consumption responds more strongly to predictable income declines than to predictable income increases. This asymmetry is inconsistent with liquidity constraints and myopia but is qualitatively consistent with models in which preferences exhibit loss aversion.",John Shea,John Shea,,,,,,,,1
https://www.jstor.org/stable/2118004,Exchange Rates and Fundamentals: Evidence on Long-Horizon Predictability,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"Regressions of multiple-period changes in the log exchange rate on the deviation of the log exchange rate from its ""fundamental value,"" display evidence that long-horizon changes in log nominal exchange rates contain an economically significant predictable component. To account for small-sample bias and size distortion in asymptotic tests, inference is drawn from bootstrap distributions generated under the null hypothesis that the log exchange rate is unpredictable. The bias-adjusted slope coefficients and R<sup>2</sup>'s increase with the forecast horizon, and the out-of-sample point predictions generally outperform the driftless random walk at the longer horizons.",Nelson C. Mark,Nelson C. Mark,,,,,,,,1
https://www.jstor.org/stable/2118005,Monetary Policy Trade-offs and the Correlation between Nominal Interest Rates and Real Output,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"We present a structural model of the U.S. economy that combines our price-contracting specification with a term-structure relationship, an aggregate demand curve, and a monetary-policy reaction function. The model matches important features of postwar data well and provides a structural explanation of the correlation between real output and the short-term nominal rate of interest. We perform a battery of monetary-policy experiments which show that, as viewed through the lens of this model, monetary policy has struck a good balance recently among competing monetary-policy objectives.",Jeffrey C. Fuhrer and George R. Moore,Jeffrey C. Fuhrer,George R. Moore,,,,,,,1
https://www.jstor.org/stable/2118006,"A Natural Experiment in ""Jeopardy!""","Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,"This paper uses the television game show ""Jeopardy!"" as a natural experiment to analyze behavior under uncertainty and the ability of players to choose strategic best-responses. The results suggest that, while most players bet in a rational manner, the failure rate for choosing best-responses increases as the betting problem grows more complex and that players' choices are affected by the ""frame"" of the problem. However, suboptimal betting tends to decrease as inferior players are driven from the game. The data also allow for estimation of the extent of risk aversion; the results imply near risk-neutrality.",Andrew Metrick,Andrew Metrick,,,,,,,,1
https://www.jstor.org/stable/2118007,"Probabilistic Voting, Campaign Contributions, and Efficiency","Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,,Derek Clark and Jonathan Thomas,Derek Clark,Jonathan Thomas,,,,,,,1
https://www.jstor.org/stable/2118008,Homegrown Values and Hypothetical Surveys: Is the Dichotomous Choice Approach Incentive-Compatible?,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,,"Ronald G. Cummings, Glenn W. Harrison and E. Elisabet Rutström",Ronald G. Cummings,Glenn W. Harrison,E. Elisabet Rutström,,,,,,1
https://www.jstor.org/stable/2118009,Privatization and Employment: A Study of the Jute Industry in Bangladesh,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,,V. Bhaskar and Mushtaq Khan,V. Bhaskar,Mushtaq Khan,,,,,,,1
https://www.jstor.org/stable/2118010,Consumer Response to the Timing of Income: Evidence from a Change in Tax Withholding,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,,Matthew D. Shapiro and Joel Slemrod,Matthew D. Shapiro,Joel Slemrod,,,,,,,1
https://www.jstor.org/stable/2118011,Testing the Rationality of Price Forecasts: Comment,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,,Carl Bonham and Richard Cohen,Carl Bonham,Richard Cohen,,,,,,,1
https://www.jstor.org/stable/2118012,Testing the Rationality of Price Forecasts: Reply,"Vol. 85, No. 1, Mar., 1995",Vol. 85,No. 1,Mar.,1995,,Michael P. Keane and David E. Runkle,Michael P. Keane,David E. Runkle,,,,,,,1
https://www.jstor.org/stable/2117765,The Economic Consequences of Unwed Motherhood: Using Twin Births as a Natural Experiment,"Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"We estimate the short-run and life-cycle effects of unplanned children on unwed mothers by comparing unmarried women who first gave birth to twins with unwed mothers who bore singletons. We find large short-term effects of unplanned births on labor-force participation, poverty, and welfare recipiency among unwed mothers, but not among married mothers. Although most of the adverse economic effects of unplanned motherhood dissipate over time for whites, there are larger and more persistent negative effects on black unwed mothers.",Stephen G. Bronars and Jeff Grogger,Stephen G. Bronars,Jeff Grogger,,,,,,,1
https://www.jstor.org/stable/2117766,Estimates of the Economic Return to Schooling from a New Sample of Twins,"Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"This paper uses a new survey to contrast the wages of genetically identical twins with different schooling levels. Multiple measurements of schooling levels were also collected to assess the effect of reporting error on the estimated economic returns to schooling. The data indicate that omitted ability variables do not bias the estimated return to schooling upward, but that measurement error does bias it downward. Adjustment for measurement error indicates that an additional year of schooling increases wages by 12-16 percent, a higher estimate of the economic returns to schooling than has been previously found.",Orley Ashenfelter and Alan Krueger,Orley Ashenfelter,Alan Krueger,,,,,,,1
https://www.jstor.org/stable/2117767,Beauty and the Labor Market,"Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"We examine the impact of looks on earnings using interviewers' ratings of respondents' physical appearance. Plain people earn less than average-looking people, who earn less than the good-looking. The plainness penalty is 5-10 percent, slightly larger than the beauty premium. Effects for men are at least as great as for women. Unattractive women have lower labor-force participation rates and marry men with less human capital. Better-looking people sort into occupations where beauty may be more productive; but the impact of individuals' looks is mostly independent of occupation, suggesting the existence of pure employer discrimination.",Daniel S. Hamermesh and Jeff E. Biddle,Daniel S. Hamermesh,Jeff E. Biddle,,,,,,,1
https://www.jstor.org/stable/2117768,Parental and Public Transfers to Young Women and Their Children,"Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"This paper presents estimates of how an increase in welfare benefits for the welfare-eligible affects the provision of parental support in the form of both financial transfers and shared residence based on an overlapping-generations framework incorporating game-theoretic interactions among parents, their adult children, and the government. The empirical results, obtained from two longitudinal data sets, indicate that the parents view a dollar of income earned by their daughters as equivalent to a dollar increase in welfare benefits. However, there exists only a small trade-off between the generosity of government aid and the incidence of parental aid.",Mark R. Rosenzweig and Kenneth I. Wolpin,Mark R. Rosenzweig,Kenneth I. Wolpin,,,,,,,1
https://www.jstor.org/stable/2117769,Generics and New Goods in Pharmaceutical Price Indexes,"Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"When the patent on a drug expires, there are substantial welfare gains to those consumers who, like the Food and Drug Administration, regard branded and generic versions as perfect substitutes. Standard price indexes fail to reflect this, since they treat generics as distinct new goods and ""link them in"" with fixed weights. Alternative calculations are presented, using detailed data on the wholesale prices of two anti-infective drugs. Significant differences are found: for one of the drugs studied the standard price index rose by 14 percent over 45 months following patent expiration, while our preferred alternative index fell by 48 percent.",Zvi Griliches and Iain Cockburn,Zvi Griliches,Iain Cockburn,,,,,,,1
https://www.jstor.org/stable/2117770,IRAs and Household Saving,"Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"This paper examines the effects of Individual Retirement Accounts (IRAs) on private and national saving. We construct a formal model of dynamic utility maximization that generates closed-form equations for IRA and other saving. Our empirical estimates indicate that raising the annual IRA contribution limit between 1983 and 1986 would have resulted in little, if any, increase in national saving. Results from sensitivity analysis imply substantially smaller effects on national saving than most previous researchers have estimated. Our results are consistent with new evidence we present indicating considerable potential among IRA holders to shift taxable forms of saving into IRAs.",William G. Gale and John Karl Scholz,William G. Gale,John Karl Scholz,,,,,,,1
https://www.jstor.org/stable/2117771,Careers in Ongoing Hierarchies,"Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"The probability that an unskilled worker can be successfully trained or screened to be a manager depends on the effort of the firm. With positive hiring costs, a firm prefers to train/screen its own managers. However, the optimal size of the firm for productive efficiency may conflict with efficient managerial husbandry. How a firm copes with the above constraint generates stochastic layoffs, lateral mobility, promotions, diverse earnings profiles, fast-track jobs, and up-or-out rules.",Dominique Demougin and Aloysius Siow,Dominique Demougin,Aloysius Siow,,,,,,,1
https://www.jstor.org/stable/2117772,A Solution to the Problem of Externalities When Agents Are Well-Informed,"Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"I describe a class of simple two-stage mechanisms that implement efficient allocations as subgame-perfect equilibria for economic environments involving externalities. These mechanisms, known as compensation mechanisms, solve a wide variety of externalities problems including implementation of Lindahl allocations, regulation of monopoly, and efficient solutions to the prisoner's dilemma.",Hal R. Varian,Hal R. Varian,,,,,,,,1
https://www.jstor.org/stable/2117773,Domestic Politics and International Conflict,"Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"This paper explores the interactions between domestic politics and international conflict. The analysis shows that electoral uncertainty associated with competition between political parties, each representing a specific group of the electorate, imparts a negative ""bias"" on the nation's military spending, given military spending by other nations. In turn, electoral uncertainty lowers other nations' incentive to arm as well. In this context, democratic institutions can be thought of as a possible ""precommitment"" mechanism that reduces the severity of conflict between nations and, thereby, increases the amount of resources available globally for consumption.",Michelle R. Garfinkel,Michelle R. Garfinkel,,,,,,,,1
https://www.jstor.org/stable/2117774,"Risk-Taking, Global Diversification, and Growth","Vol. 84, No. 5, Dec., 1994",Vol. 84,No. 5,Dec.,1994,"This paper develops a continuous-time stochastic model in which international risk-sharing can yield substantial welfare gains through its effect on expected consumption growth. The mechanism linking global diversification to growth is an attendant world portfolio shift from safe low-yield capital to riskier high-yield capital. The presence of these two types of capital captures the idea that growth depends on the availability of an ever-increasing array of specialized, hence inherently risky, production inputs. Calibration exercises using consumption and stock-market data imply that most countries reap large steady-state welfare gains from global financial integration.",Maurice Obstfeld,Maurice Obstfeld,,,,,,,,1
